날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
2019-07-29,V2_67,8801050000000,발주가능,0,세탁세제,15
2019-07-29,V2_75,18801000000000,발주가능,0,세탁세제,37
2019-07-29,V2_77,18801000000000,발주가능,0,세탁세제,5
2019-07-29,V2_79,18801000000000,발주가능,0,세탁세제,2
2019-07-29,V2_80,8801050000000,발주가능,0,헤어케어,25
2019-07-29,V2_81,8801050000000,발주가능,0,헤어케어,22
2019-07-29,V2_83,8801050000000,발주가능,0,덴탈케어,10
2019-07-29,V2_86,18801000000000,발주가능,0,세탁세제,221
2019-07-29,V2_87,18801000000000,발주가능,660,세탁세제,85
2019-07-29,V2_88,8801050000000,발주가능,0,헤어케어,0
2019-07-29,V2_94,8801050000000,발주가능,0,헤어케어,1
2019-07-29,V2_97,8801050000000,발주가능,0,주방세제,13
2019-07-29,V2_480,8801050000000,발주가능,3,세탁세제,4
2019-07-29,V2_106,8801050000000,발주가능,18,주방세제,6
2019-07-29,V2_108,8801050000000,발주가능,0,세탁세제,1
2019-07-29,V2_114,8801050000000,발주가능,0,헤어케어,5
2019-07-29,V2_120,8801050000000,발주가능,0,기타,1
2019-07-29,V2_121,8801050000000,발주가능,0,덴탈케어,12
2019-07-29,V2_124,8801050000000,발주가능,0,주방세제,13
2019-07-29,V2_128,8801050000000,발주가능,0,세탁세제,0
2019-07-29,V2_129,8801050000000,발주가능,0,덴탈케어,48
2019-07-29,V2_130,6414100000000,발주가능,0,매입브랜드,2
2019-07-29,V2_132,8801050000000,발주가능,0,주방세제,12
2019-07-29,V2_134,8801050000000,발주가능,0,주방세제,34
2019-07-29,V2_136,8801050000000,발주가능,0,주방세제,15
2019-07-29,V2_138,8801050000000,발주가능,0,세탁세제,4
2019-07-29,V2_482,8801050000000,발주가능,0,세탁세제,2
2019-07-29,V2_143,8801050000000,발주가능,24,ST,3
2019-07-29,V2_144,8801050000000,발주가능,0,세탁세제,9
2019-07-29,V2_146,8801050000000,발주가능,0,세탁세제,23
2019-07-29,V2_157,8801050000000,발주가능,0,F&B,23
2019-07-29,V2_526,28801000000000,발주가능,0,덴탈케어,2
2019-07-29,V2_160,28801000000000,발주가능,0,덴탈케어,1
2019-07-29,V2_161,28801000000000,발주가능,0,덴탈케어,0
2019-07-29,V2_162,28801000000000,발주가능,0,덴탈케어,3
2019-07-29,V2_164,28801000000000,발주가능,0,덴탈케어,1
2019-07-29,V2_171,8801050000000,발주가능,0,ST,0
2019-07-29,V2_172,8801050000000,발주가능,0,ST,0
2019-07-29,V2_173,8801050000000,발주가능,0,ST,0
2019-07-29,V2_174,8801050000000,발주가능,0,덴탈케어,1
2019-07-29,V2_175,8801050000000,발주가능,24,덴탈케어,1
2019-07-29,V2_177,8801050000000,발주가능,0,덴탈케어,0
2019-07-29,V2_181,8801050000000,발주가능,0,덴탈케어,0
2019-07-29,V2_184,8801050000000,발주가능,0,덴탈케어,6
2019-07-29,V2_186,8801050000000,발주가능,32,헤어케어,9
2019-07-29,V2_195,8801050000000,발주가능,0,헤어케어,6
2019-07-29,V2_196,8801050000000,발주가능,0,헤어케어,2
2019-07-29,V2_199,8801050000000,발주가능,0,ST,1
2019-07-29,V2_207,8801050000000,발주가능,0,세탁세제,1
2019-07-29,V2_208,8801050000000,발주가능,4,세탁세제,4
2019-07-29,V2_212,8801050000000,발주가능,0,덴탈케어,2
2019-07-29,V2_213,8801050000000,발주가능,10,헤어케어,1
2019-07-29,V2_217,8801050000000,발주가능,0,헤어케어,0
2019-07-29,V2_221,8801050000000,발주가능,0,헤어케어,3
2019-07-29,V2_228,8801050000000,발주가능,0,헤어케어,0
2019-07-29,V2_229,8801050000000,발주가능,0,주방세제,1
2019-07-29,V2_232,8801050000000,발주가능,20,주방세제,1
2019-07-29,V2_234,8801050000000,발주가능,0,세탁세제,0
2019-07-29,V2_235,8801050000000,발주가능,0,덴탈케어,1
2019-07-29,V2_238,8801050000000,발주가능,0,세탁세제,0
2019-07-29,V2_240,8801050000000,발주가능,4,덴탈케어,6
2019-07-29,V2_242,8801050000000,발주가능,0,덴탈케어,0
2019-07-29,V2_243,8801050000000,발주가능,0,F&B,13
2019-07-29,V2_244,8801050000000,발주가능,128,F&B,26
2019-07-29,V2_250,18801000000000,발주가능,0,F&B,0
2019-07-29,V2_251,18801000000000,발주가능,0,F&B,1
2019-07-29,V2_252,18801000000000,발주가능,0,헤어케어,1
2019-07-29,V2_260,8801050000000,발주가능,0,ST,0
2019-07-29,V2_261,8801050000000,발주가능,0,ST,0
2019-07-29,V2_271,8801050000000,발주가능,0,세탁세제,11
2019-07-29,V2_272,18801000000000,발주가능,0,세탁세제,2
2019-07-29,V2_273,18801000000000,발주가능,0,세탁세제,1
2019-07-29,V2_274,18801000000000,발주가능,0,헤어케어,8
2019-07-29,V2_276,18801000000000,발주가능,0,헤어케어,7
2019-07-29,V2_277,18801000000000,발주가능,0,세탁세제,0
2019-07-29,V2_280,18801000000000,발주가능,0,주방세제,1
2019-07-29,V2_283,18801000000000,발주가능,88,주방세제,1
2019-07-29,V2_285,18801000000000,발주가능,0,헤어케어,1
2019-07-29,V2_289,18801000000000,발주가능,0,덴탈케어,0
2019-07-29,V2_297,18801000000000,발주가능,0,세탁세제,1
2019-07-29,V2_298,18801000000000,발주가능,0,세탁세제,8
2019-07-29,V2_303,18801000000000,발주가능,24,주방세제,1
2019-07-29,V2_304,18801000000000,발주가능,0,주방세제,2
2019-07-29,V2_310,18801000000000,발주가능,0,주방세제,0
2019-07-29,V2_311,18801000000000,발주가능,0,주방세제,4
2019-07-29,V2_320,18801000000000,발주가능,0,세탁세제,1
2019-07-29,V2_342,18801000000000,발주가능,0,헤어케어,1
2019-07-29,V2_352,18801000000000,발주가능,3,세탁세제,1
2019-07-29,V2_409,18801000000000,발주가능,0,헤어케어,0
2019-07-29,V2_410,18801000000000,발주가능,0,헤어케어,0
2019-07-29,V2_431,18801000000000,발주가능,0,ST,0
2019-07-29,V2_442,18801000000000,발주가능,0,세탁세제,4
2019-07-29,V2_445,18801000000000,발주가능,0,헤어케어,0
2019-07-29,V2_456,8801050000000,발주가능,0,헤어케어,1
2019-07-29,V2_458,8801050000000,발주가능,0,주방세제,131
2019-07-29,V2_493,8801050000000,발주가능,45,세탁세제,4
2019-07-29,V2_461,8801050000000,발주가능,0,매입브랜드,2
2019-07-29,V2_463,8801050000000,발주가능,0,ST,2
2019-07-29,V2_464,8801050000000,발주가능,0,덴탈케어,8
2019-07-29,V2_466,8801050000000,발주가능,0,주방세제,8
2019-07-29,V2_468,28801000000000,발주가능,0,덴탈케어,2
2019-07-29,V2_469,8801050000000,발주가능,0,덴탈케어,0
2019-07-29,V2_489,18801000000000,발주가능,0,세탁세제,6
2019-07-29,V2_490,18801000000000,발주가능,0,세탁세제,0
2019-07-29,V2_492,18801000000000,발주가능,0,세탁세제,35
2019-07-29,V2_494,8801050000000,발주가능,20,세탁세제,2
2019-07-29,V2_485,8801050000000,발주가능,12,세탁세제,7
2019-07-29,V2_495,8801050000000,발주가능,0,세탁세제,1
2019-07-29,V2_502,8801050000000,발주가능,24,세탁세제,6
2019-07-30,V2_521,8801050000000,발주가능,0,세탁세제,49
2019-07-30,V2_478,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_5,8801050000000,발주가능,20,헤어케어,0
2019-07-30,V2_9,8801050000000,발주가능,0,세탁세제,11
2019-07-30,V2_10,8801050000000,발주가능,0,세탁세제,48
2019-07-30,V2_11,8801050000000,발주가능,0,세탁세제,5
2019-07-30,V2_12,8801050000000,발주가능,108,세탁세제,22
2019-07-30,V2_14,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_15,8801050000000,발주가능,1656,세탁세제,35
2019-07-30,V2_17,8801050000000,발주가능,0,헤어케어,14
2019-07-30,V2_19,8801050000000,발주가능,0,헤어케어,14
2019-07-30,V2_29,8801050000000,발주가능,4,주방세제,25
2019-07-30,V2_30,8801050000000,발주가능,0,주방세제,24
2019-07-30,V2_32,8801050000000,발주가능,0,세탁세제,18
2019-07-30,V2_39,8801050000000,발주가능,0,헤어케어,42
2019-07-30,V2_44,8801050000000,발주가능,0,ST,0
2019-07-30,V2_45,8801050000000,발주가능,0,ST,0
2019-07-30,V2_46,8801050000000,발주가능,0,F&B,2
2019-07-30,V2_47,8801050000000,발주가능,0,F&B,4
2019-07-30,V2_57,8801050000000,발주가능,0,덴탈케어,17
2019-07-30,V2_58,8801050000000,발주가능,0,F&B,3
2019-07-30,V2_59,8801050000000,발주가능,40,F&B,8
2019-07-30,V2_61,18801000000000,발주가능,6,세탁세제,47
2019-07-30,V2_67,8801050000000,발주가능,0,세탁세제,17
2019-07-30,V2_68,8801050000000,발주가능,0,세탁세제,11
2019-07-30,V2_80,8801050000000,발주가능,0,헤어케어,22
2019-07-30,V2_85,8801050000000,발주가능,0,헤어케어,89
2019-07-30,V2_90,8801050000000,발주가능,0,덴탈케어,5
2019-07-30,V2_91,8801050000000,발주가능,0,덴탈케어,1
2019-07-30,V2_93,8801050000000,발주가능,0,덴탈케어,12
2019-07-30,V2_97,8801050000000,발주가능,0,주방세제,15
2019-07-30,V2_104,8801050000000,발주가능,0,세탁세제,13
2019-07-30,V2_105,8801050000000,발주가능,0,세탁세제,14
2019-07-30,V2_106,8801050000000,발주가능,54,주방세제,3
2019-07-30,V2_110,18801000000000,발주가능,0,세탁세제,58
2019-07-30,V2_522,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_116,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_118,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_122,8801050000000,발주가능,0,덴탈케어,6
2019-07-30,V2_123,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_124,8801050000000,발주가능,0,주방세제,11
2019-07-30,V2_131,6414100000000,발주가능,0,매입브랜드,4
2019-07-30,V2_132,8801050000000,발주가능,0,주방세제,9
2019-07-30,V2_135,8801050000000,발주가능,0,주방세제,11
2019-07-30,V2_138,8801050000000,발주가능,0,세탁세제,4
2019-07-30,V2_139,8801050000000,발주가능,10,ST,1
2019-07-30,V2_143,8801050000000,발주가능,36,ST,3
2019-07-30,V2_145,8801050000000,발주가능,0,세탁세제,6
2019-07-30,V2_146,8801050000000,발주가능,0,세탁세제,25
2019-07-30,V2_147,8801050000000,발주가능,0,ST,1
2019-07-30,V2_148,8801050000000,발주가능,0,기타,3
2019-07-30,V2_149,8801050000000,발주가능,0,덴탈케어,2
2019-07-30,V2_153,8801050000000,발주가능,132,주방세제,62
2019-07-30,V2_157,8801050000000,발주가능,0,F&B,24
2019-07-30,V2_158,8801050000000,발주가능,96,F&B,16
2019-07-30,V2_161,28801000000000,발주가능,0,덴탈케어,0
2019-07-30,V2_164,28801000000000,발주가능,0,덴탈케어,1
2019-07-30,V2_169,8801050000000,발주가능,0,ST,0
2019-07-30,V2_174,8801050000000,발주가능,0,덴탈케어,1
2019-07-30,V2_175,8801050000000,발주가능,36,덴탈케어,6
2019-07-30,V2_178,8801050000000,발주가능,0,덴탈케어,0
2019-07-30,V2_181,8801050000000,발주가능,0,덴탈케어,0
2019-07-30,V2_184,8801050000000,발주가능,0,덴탈케어,5
2019-07-30,V2_190,8801050000000,발주가능,0,세탁세제,2
2019-07-30,V2_191,8801050000000,발주가능,0,세탁세제,65
2019-07-30,V2_471,8801050000000,발주가능,8,헤어케어,2
2019-07-30,V2_194,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_195,8801050000000,발주가능,0,헤어케어,5
2019-07-30,V2_196,8801050000000,발주가능,32,헤어케어,4
2019-07-30,V2_198,8801050000000,발주가능,0,ST,0
2019-07-30,V2_202,8801050000000,발주가능,0,F&B,0
2019-07-30,V2_206,8801050000000,발주가능,0,세탁세제,2
2019-07-30,V2_207,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_208,8801050000000,발주가능,0,세탁세제,4
2019-07-30,V2_214,8801050000000,발주가능,0,헤어케어,0
2019-07-30,V2_218,8801050000000,발주가능,10,헤어케어,1
2019-07-30,V2_219,8801050000000,발주가능,20,헤어케어,1
2019-07-30,V2_473,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_230,8801050000000,발주가능,0,주방세제,0
2019-07-30,V2_233,8801050000000,발주가능,0,주방세제,3
2019-07-30,V2_474,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_235,8801050000000,발주가능,0,덴탈케어,2
2019-07-30,V2_236,8801050000000,발주가능,0,덴탈케어,3
2019-07-30,V2_237,8801050000000,발주가능,0,덴탈케어,0
2019-07-30,V2_238,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_244,8801050000000,발주가능,328,F&B,1
2019-07-30,V2_245,8801050000000,발주가능,0,F&B,0
2019-07-30,V2_251,18801000000000,발주가능,0,F&B,1
2019-07-30,V2_252,18801000000000,발주가능,0,헤어케어,0
2019-07-30,V2_262,8801050000000,발주가능,0,ST,0
2019-07-30,V2_268,18801000000000,발주가능,0,F&B,0
2019-07-30,V2_271,8801050000000,발주가능,0,세탁세제,11
2019-07-30,V2_272,18801000000000,발주가능,0,세탁세제,3
2019-07-30,V2_276,18801000000000,발주가능,0,헤어케어,11
2019-07-30,V2_278,18801000000000,발주가능,16,세탁세제,4
2019-07-30,V2_285,18801000000000,발주가능,0,헤어케어,1
2019-07-30,V2_288,18801000000000,발주가능,0,덴탈케어,0
2019-07-30,V2_299,18801000000000,발주가능,0,세탁세제,0
2019-07-30,V2_303,18801000000000,발주가능,0,주방세제,4
2019-07-30,V2_306,18801000000000,발주가능,0,주방세제,1
2019-07-30,V2_308,18801000000000,발주가능,0,주방세제,1
2019-07-30,V2_310,18801000000000,발주가능,0,주방세제,1
2019-07-30,V2_311,18801000000000,발주가능,0,주방세제,3
2019-07-30,V2_315,18801000000000,발주가능,0,세탁세제,0
2019-07-30,V2_364,18801000000000,발주가능,0,덴탈케어,0
2019-07-30,V2_399,18801000000000,발주가능,0,덴탈케어,0
2019-07-30,V2_425,18801000000000,발주가능,0,헤어케어,1
2019-07-30,V2_440,18801000000000,발주가능,0,주방세제,3
2019-07-30,V2_456,8801050000000,발주가능,0,헤어케어,1
2019-07-30,V2_458,8801050000000,발주가능,0,주방세제,51
2019-07-30,V2_463,8801050000000,발주가능,0,ST,2
2019-07-30,V2_465,8801050000000,발주가능,0,덴탈케어,4
2019-07-30,V2_469,8801050000000,발주가능,0,덴탈케어,0
2019-07-30,V2_488,18801000000000,발주가능,0,세탁세제,87
2019-07-30,V2_492,18801000000000,발주가능,9,세탁세제,26
2019-07-30,V2_470,18801000000000,발주가능,27,주방세제,55
2019-07-30,V2_494,8801050000000,발주가능,0,세탁세제,2
2019-07-30,V2_485,8801050000000,발주가능,42,세탁세제,4
2019-07-30,V2_475,8801050000000,발주가능,0,F&B,2
2019-07-30,V2_498,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_495,8801050000000,발주가능,12,세탁세제,0
2019-07-30,V2_500,8801050000000,발주가능,0,세탁세제,1
2019-07-30,V2_501,8801050000000,발주가능,280,세탁세제,8
2019-07-30,V2_509,8801050000000,발주가능,72,세탁세제,1
2019-07-30,V2_511,8801050000000,발주가능,0,세탁세제,0
2019-07-30,V2_515,8801050000000,발주가능,0,세탁세제,0
2019-07-31,V2_516,8801050000000,발주가능,608,세탁세제,36
2019-07-31,V2_3,8801050000000,발주가능,162,세탁세제,5
2019-07-31,V2_4,8801050000000,발주가능,2256,덴탈케어,39
2019-07-31,V2_478,8801050000000,발주가능,352,세탁세제,1
2019-07-31,V2_5,8801050000000,발주가능,60,헤어케어,0
2019-07-31,V2_7,8801050000000,발주가능,760,헤어케어,22
2019-07-31,V2_8,8801050000000,발주가능,480,헤어케어,5
2019-07-31,V2_9,8801050000000,발주가능,312,세탁세제,12
2019-07-31,V2_10,8801050000000,발주가능,1072,세탁세제,42
2019-07-31,V2_19,8801050000000,발주가능,1440,헤어케어,9
2019-07-31,V2_30,8801050000000,발주가능,672,주방세제,27
2019-07-31,V2_31,8801050000000,발주가능,1080,세탁세제,22
2019-07-31,V2_32,8801050000000,발주가능,462,세탁세제,17
2019-07-31,V2_38,8801050000000,발주가능,0,헤어케어,3
2019-07-31,V2_40,8801050000000,발주가능,1888,헤어케어,45
2019-07-31,V2_49,8801050000000,발주가능,240,F&B,3
2019-07-31,V2_50,8801050000000,발주가능,0,F&B,4
2019-07-31,V2_58,8801050000000,발주가능,24,F&B,2
2019-07-31,V2_60,18801000000000,발주가능,2124,세탁세제,106
2019-07-31,V2_67,8801050000000,발주가능,660,세탁세제,15
2019-07-31,V2_68,8801050000000,발주가능,384,세탁세제,9
2019-07-31,V2_84,8801050000000,발주가능,2600,헤어케어,100
2019-07-31,V2_85,8801050000000,발주가능,1000,헤어케어,80
2019-07-31,V2_86,18801000000000,발주가능,9480,세탁세제,141
2019-07-31,V2_91,8801050000000,발주가능,0,덴탈케어,0
2019-07-31,V2_95,8801050000000,발주가능,1377,주방세제,1
2019-07-31,V2_104,8801050000000,발주가능,124,세탁세제,10
2019-07-31,V2_105,8801050000000,발주가능,368,세탁세제,15
2019-07-31,V2_108,8801050000000,발주가능,18,세탁세제,1
2019-07-31,V2_116,8801050000000,발주가능,40,헤어케어,0
2019-07-31,V2_118,8801050000000,발주가능,30,헤어케어,0
2019-07-31,V2_122,8801050000000,발주가능,549,덴탈케어,6
2019-07-31,V2_126,8801050000000,발주가능,968,덴탈케어,16
2019-07-31,V2_128,8801050000000,발주가능,0,세탁세제,1
2019-07-31,V2_129,8801050000000,발주가능,7287,덴탈케어,49
2019-07-31,V2_130,6414100000000,발주가능,120,매입브랜드,2
2019-07-31,V2_131,6414100000000,발주가능,120,매입브랜드,3
2019-07-31,V2_133,8801050000000,발주가능,3710,주방세제,36
2019-07-31,V2_134,8801050000000,발주가능,1845,주방세제,30
2019-07-31,V2_135,8801050000000,발주가능,820,주방세제,10
2019-07-31,V2_139,8801050000000,발주가능,50,ST,2
2019-07-31,V2_140,8801050000000,발주가능,90,ST,2
2019-07-31,V2_141,8801050000000,발주가능,410,ST,4
2019-07-31,V2_143,8801050000000,발주가능,84,ST,3
2019-07-31,V2_144,8801050000000,발주가능,200,세탁세제,8
2019-07-31,V2_145,8801050000000,발주가능,216,세탁세제,4
2019-07-31,V2_147,8801050000000,발주가능,49,ST,2
2019-07-31,V2_484,18801000000000,발주가능,50,세탁세제,8
2019-07-31,V2_149,8801050000000,발주가능,137,덴탈케어,2
2019-07-31,V2_151,8801050000000,발주가능,156,세탁세제,3
2019-07-31,V2_152,8801050000000,발주가능,0,주방세제,10
2019-07-31,V2_526,28801000000000,발주가능,872,덴탈케어,2
2019-07-31,V2_160,28801000000000,발주가능,166,덴탈케어,1
2019-07-31,V2_162,28801000000000,발주가능,3144,덴탈케어,3
2019-07-31,V2_163,28801000000000,발주가능,112,덴탈케어,1
2019-07-31,V2_174,8801050000000,발주가능,16,덴탈케어,1
2019-07-31,V2_178,8801050000000,발주가능,16,덴탈케어,0
2019-07-31,V2_179,6414100000000,발주가능,0,매입브랜드,1
2019-07-31,V2_187,8801050000000,발주가능,8,F&B,1
2019-07-31,V2_190,8801050000000,발주가능,0,세탁세제,1
2019-07-31,V2_193,8801050000000,발주가능,104,헤어케어,3
2019-07-31,V2_195,8801050000000,발주가능,144,헤어케어,4
2019-07-31,V2_199,8801050000000,발주가능,30,ST,0
2019-07-31,V2_207,8801050000000,발주가능,0,세탁세제,1
2019-07-31,V2_213,8801050000000,발주가능,10,헤어케어,0
2019-07-31,V2_217,8801050000000,발주가능,0,헤어케어,0
2019-07-31,V2_219,8801050000000,발주가능,10,헤어케어,2
2019-07-31,V2_220,8801050000000,발주가능,60,헤어케어,0
2019-07-31,V2_221,8801050000000,발주가능,80,헤어케어,3
2019-07-31,V2_223,8801050000000,발주가능,12,세탁세제,0
2019-07-31,V2_234,8801050000000,발주가능,0,세탁세제,1
2019-07-31,V2_235,8801050000000,발주가능,12,덴탈케어,1
2019-07-31,V2_238,8801050000000,발주가능,12,세탁세제,0
2019-07-31,V2_239,8801050000000,발주가능,0,세탁세제,0
